book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,llm_judgment,marker_type,analysis_level
주역전의(상),1332,4024,山下有風이 蠱니 君子以하여 振民하며 育德하나니라,1038316ed7fa3425,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1381,4155,澤上有地臨이니 君子以하여 敎思无窮하며 容保民이 无疆하나니라,0399bbbca524c69d,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1531,4567,觀乎人文하여 以化成天下하나니라,0a503a10c439dc31,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1534,4586,山下有火賁니 君子以하여 明庶政하되 无敢折獄하나니라,4ea6093314292d2c,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1584,4726,山附於地剝이니 上이 以하여 厚下하여 安宅하나니라,b68e743eb4b43ae5,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1743,5179,天在山中이 大畜이니 君子以하여 多識前言往行하여 以畜其德하나니라,aed72e17583866c4,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1788,5312,山下有雷頤니 君子以하여 愼言語하며 節飮食하나니라,4add4265af9301a1,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1840,5470,澤滅木이 大過니 君子以하여 獨立不懼하며 遯世无悶하나니라,afadb4fdb500a961,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1891,5623,水洊至習坎이니 君子以하여 常德行하며 習敎事하나니라,817e155d135c5b1f,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1935,5765,重明으로 以麗乎正하여 乃化成天下하나니라,70230c7d1474a066,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1941,5778,明兩이 作離하니 大人이 以하여 繼明하여 照于四方하나니라,e95890eeba71269f,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),13,51,山上有澤이 咸이니 君子以하여 虛受人하나니라,b818b2498355b355,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),73,236,雷風이 恒이니 君子以하여 立不易方하나니라,23788f52cbb326b5,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),125,372,天下有山이 遯이니 君子以하여 遠小人호되 不惡而嚴하나니라,e4a350e3e5dcf646,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),171,485,雷在天上이 大壯이니 君子以하여 非禮弗履하나니라,da60c8b76788a214,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),218,640,明出地上이 晉이니 君子以하여 自昭明德하나니라,b93ef5704ef257c8,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),268,773,明入地中이 明夷니 君子以하여 莅衆에 用晦而明하나니라,4a9e9f1abd4a4c9c,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),316,926,風自火出이 家人이니 君子以하여 言有物而行有恒하나니라,8e423a2663d8c098,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(하),368,1071,上火下澤이 睽니 君子以하여 同而異하나니라,c9bd3bd9f002097f,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식5,458,1681,而或者以爲己有하야 得之則喜하고 喪之則悲하나니라,5444f0ce1153f22a,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초왕안석1,522,2287,位는 在外也니 遇而有之면 則人以其名予之하야 而以貌事之하고 德은 在我也니 求而有之면 則人以其實予之하야 而心服之하나니라,828bc67c9d061810,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초왕안석2,116,539,則天子誅其不能聽者하고 而爲之施刑於其讐하나니라,3f5ce2b80aa06210,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유1,245,1210,自卽大位已來로 於今四年에 凡所施者가 無不得宜ᄅ새 勤儉之聲과 寬大之政을 幽閨婦女와 草野小人도 皆飽聞而厭道之하나니라,cacbe8d52766da09,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유1,262,1264,今之士人은 遂引此하야 不追服小功하나니라,fc89fce34ec42cc3,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,7,18,然獨嶺南節度爲大府일새 大府始至면 四府必使其佐啓問起居하고 謝守地不得卽賀以爲禮하나니라,f10a84aacb496dfd,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,7,19,歲時必遣賀問하고 致水土物하나니라,a299d2c1fc6bea41,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,7,20,大府帥或道過其府면 府帥必戎服하야 左握刀하고 右屬弓矢하며 帕首袴鞾迎郊하나니라,eabd4d318f59047f,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,7,21,及旣至에 大府帥先入據館이면 帥守屛하야 若將趍入拜庭之爲者하나니라,a1956a7af4c2269f,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초한유2,7,22,大府與之爲讓至一再라야 乃敢改服하고 以賓主見하나니라,8e87940f17256e37,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초한유2,7,23,適位執爵에 皆興拜하고 不許乃止하니 虔若小侯之事大國하야 有大事면 諮而後行하나니라,be9617dda5e78f32,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초한유2,13,48,凡天下之事는 成於自同而敗於自異하나니라,b692bade98e3106b,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,40,150,吾以爲邊軍皆不知耕作하야 開口望哺하나니라,b9490e528b3133cb,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초한유2,74,289,大凡物不得其平則鳴하나니라,e0454353b834fd06,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,74,292,金石之無聲이로되 或擊之鳴하나니라,8065fc76a830c054,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,75,295,樂也者는 鬱乎中而泄乎外者也니 擇其善鳴者而假之鳴하나니라,3691aa9b40a7ea0c,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,75,297,維天之於時也亦然하야 擇其善鳴者而假之鳴하나니라,09faee1cddff8002,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,110,434,利澤施于人하야 名聲昭于時하며 坐于廟朝엔 進退百官하고 而佐天子出令하나니라,071ac753bca96052,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,110,435,其在外엔 則樹旗旄하고 羅弓矢하며 武夫前呵하고 從者塞途하며 供給之人이 各執其物하야 夹道而疾馳하나니라,0b548df2eb907ac2,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초한유2,110,436,喜有賞하고 怒有刑하나니라,27003cf03b851fb0,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,802,2537,"死曰薨이라 하고 , 復曰某甫는 復矣라 하나니라 .",bb20dc54fdc0d031,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,804,2546,"旣葬하고 見天子曰類見이라 하고 , 言諡曰類라 하나니라 .",634c8011a54db80a,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,807,2549,"諸侯가 使人으로 使於諸侯어든, 使者가 自稱曰寡君之老라 하나니라 .",074dac64eabb9cdc,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,809,2552,"天子는 穆穆하고, 諸侯는 皇皇하고, 大夫는 濟濟하고, 士는 蹌蹌하고, 庶人은 僬僬하나니라.",1fee8ae8e5f22694,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,811,2559,"天子之妃를 曰后라 하고 , 諸侯曰夫人이라 하고 , 大夫曰孺人이라 하고 , 士曰婦人이라 하고 , 庶人曰妻라 하나니라 .",abc8f61a9c6a907e,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,819,2577,自世婦以下는 自稱曰婢子라 하나니라 .,e878a3ed9649f6e4,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,821,2580,子는 於父母엔 則自名也하나니라.,7a9d5efec829fa17,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,824,2583,"列國之大夫가 入天子之國엔 曰某士라 하고 , 自稱엔 曰陪臣某라 하고 , 於外엔 曰子라 하고 , 於其國엔 曰寡君之老라 하고 , 使者가 自稱엔 曰某라 하나니라 .",1f7684e7c01e4cbc,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,826,2592,"君子는 不親惡이라. 諸侯가 失地어든 名하며, 滅同姓이어든 名하나니라.",42ca47599f6e8e7b,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,861,2679,士는 祭其先하나니라.,0562bc38c903a498,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,915,2778,幣曰量幣라 하나니라 .,63b655bdecc314ce,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,919,2789,"羽鳥曰降이오, 四足曰漬요, 死寇曰兵이라 하나니라 .",8cfe67e5ab99f81d,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,922,2803,"祭王父曰皇祖考요, 王母曰皇祖妣요, 父曰皇考요, 母曰皇妣요, 夫曰皇辟이라 하나니라 .",4830b658c4514da7,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,924,2808,"壽考曰卒이오, 短折曰不祿이라 하나니라 .",538aa3d04cd75562,하나니라,하나니라,汎論以斷,True,하나니라,L3A
예기집설대전1,937,2843,故로 輟朝而顧를 君子가 謂之固라 하나니라 .,7dd93ab51dd983e2,하나니라,하나니라,汎論以斷,False,하나니라,L3A
예기집설대전2,114,152,故君子는 有終身之憂하고 而無一朝之患이니 故忌日에 不樂(악)하나니라,e10acb0153da0e06,하나니라,하나니라,汎論以斷,False,하나니라,L3A
예기집설대전2,379,542,故君子之執親之喪也에 水漿을 不入於口者三日하야 杖而后能起하나니라,ff3199711b668055,하나니라,하나니라,汎論以斷,False,하나니라,L3A
예기집설대전2,672,953,及葬하야 毁宗躐行하야 出于大門이 殷道也니 學者行之하나니라,d22a8fc5840048af,하나니라,하나니라,汎論以斷,False,하나니라,L3A
예기집설대전2,861,1239,仲梁子曰 夫婦方亂이라 故帷堂이라가 小斂而徹帷하나니라,02c9ee5dfa705752,하나니라,하나니라,汎論以斷,False,하나니라,L3A
예기집설대전2,980,1414,君이 卽位어시든 而爲椑(벽)하야 歲一漆之하야 藏焉하나니라,7b1d6a5e27ca4ff6,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,128,510,猶且不脫焉하야 弱之肉을 彊之食하나니라,9f5790ab1b31200d,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,155,663,丞涉筆占位署호되 惟謹하고 目吏問可不可하나니라,977bcb443713a65c,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,155,666,諺數慢必曰丞이라하고 至以相訾謷하나니라,8bae0fe940493e4c,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,165,725,序留司文武百官於宮城門外而衙之하나니라,02f696d22ef4cfd8,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,229,1064,是故聖人一視而同仁하고 篤近而擧遠하나니라,acec1eb073d31495,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,248,1182,其勤雖小나 其使之不可以不報也ㄹ새 必書其歲하고 歲旣久矣면 於是乎命之以官하야 而授之以事하나니라,9d40d370ddaffe57,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,274,1332,業精于勤하고 荒于嬉하며 行成于思하고 毁于隨하나니라,e1c44e7e8daaf8d7,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초한유2,288,1405,"巫醫, 樂師, 百工之人은 不恥相師어늘 士大夫之族은 曰師曰弟子云者면 則群聚而笑之하나니라",3505f660a3f7571f,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,419,1529,巫者는 爲人祈祝하여 利人之生하고 匠者는 作爲棺槨하여 利人之死하나니라,17604f3223e5a308,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,645,2232,年十六에 別受田二十五畝하고 俟其壯而有室然後에 更受百畝之田하나니라,b1afefe71c7d0b2a,하나니라,하나니라,汎論以斷,False,하나니라,L3A
맹자집주,868,3068,故로 沛然德敎가 溢乎四海하나니라,fa97747f051a926a,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,890,3145,夫人必自侮然後에 人侮之하며 家必自毁而後에 人毁之하며 國必自伐而後에 人伐之하나니라,bb9528127668f93e,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,1518,5108,君子存誠하여 克念克敬하나니 天君泰然하여 百體從令하나니라,21b79eb3b7581caf,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,1729,5609,是故로 知命者는 不立乎巖墻之下하나니라,bd5813fdde9f9e37,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,2015,6264,好名之人은 能讓千乘之國이어니와 苟非其人이면 簞食豆羹에 見於色하나니라,7c3b102e9fa98f07,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,2030,6293,諸侯危社稷이면 則變置하나니라,add8d65bb8070fda,하나니라,하나니라,汎論以斷,True,하나니라,L3A
맹자집주,2032,6295,犧牲旣成하며 粢盛旣潔하여 祭祀以時로되 然而旱乾水溢이면 則變置社稷하나니라,7ff5d0f988e8620e,하나니라,하나니라,汎論以斷,True,하나니라,L3A
서경집전(상),168,1187,帝曰 迪朕德은 時乃功惟敍니 皐陶方祗厥敍하여 方施象刑호되 惟明하나니라,c89855ff9e5dcb32,하나니라,하나니라,汎論以斷,False,하나니라,L3A
서경집전(상),201,1415,夾右碣石하여 入于河하나니라,ef7d6fec8dd111a9,하나니라,하나니라,汎論以斷,False,하나니라,L3A
서경집전(상),222,1511,浮于濟漯하여 達于河하나니라,e4fb762e0e53820d,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초소식3,64,235,故로 天下之詐者를 皆可得而使하나니라,7f065501b81c5a5e,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식3,126,487,事至而循循焉欲去之하야 使他人任其責이면 則天下之禍 必集于我하나니라,b1c893dd97dce36b,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식3,143,544,且夫殺一不義而得天下를 有所不爲而後에 天下忠臣義士 樂爲之死하나니라,fb1e6e9cef51dd87,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식3,290,1137,故로 其術有淺深하고 而其成功有巨細하니 雖其終身之所爲를 不可逆知나 而其大節은 必見於其始進之日하나니라,baa4d5af078b3895,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식3,291,1141,以伊尹으로 爲以滋味說湯者는 此戰國之策士 以己度伊尹也니 君子疾之하나니라,bdb8407dad8a52fc,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식3,301,1180,爲人臣子而不知春秋者는 守經事而不知其宜하고 遭變事而不知其權하나니라,f372250e79541b96,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식3,301,1183,是以로 被之空言이로되 而不敢辭하나니라,6b1f0aba300f7dac,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식4,354,1401,雖弄翰戱語하야 率然而作이나 必歸於此라 故로 天下信其誠하야 爭師尊之하나니라,4325dff1cb054cc4,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식4,357,1405,夫言有大而非夸하니 達者는 信之하고 衆人은 疑焉하나니라,d1603289a3b8a22d,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식4,380,1487,然이나 至言天下偉人하야는 則必以公爲首하나니라,26be2c2458084d2d,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식4,398,1538,今之讀書取官者는 皆屈折拳曲하야 以合規繩하야 曾不得自伸其喙하나니라,7bd7482c2cb3b727,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식5,3,6,合抱之木은 不生於步仞之丘하고 千金之子는 不出於三家之市하나니라,0d298f61bcd1005f,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식5,38,113,凡人相與號呼者 貴之則曰公이요 賢之則曰君이라하고 自其下는 則爾汝之하나니라,f9c92ecb22ee4a9d,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식5,97,317,其後에 以其所以治齊者로 治天下하야 天下至今稱賢焉하나니라,86c024d2d3d5a201,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초소식5,210,779,衆生以愛라 故로 入生死하니 由於愛境하야 有逆有順하야 而生喜怒하야 造種種業하나니라,f190bbd075f433dc,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식5,213,798,是故其人이 以愧故捨하나니라,d48989ad91ea16b9,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초소식5,262,1028,國之將興에 必有世德之臣이 厚施而不食其報하나니 然後에 其子孫이 能與守文太平之主로 共天下之福하나니라,23b37fbf0753ac7c,하나니라,하나니라,汎論以斷,True,하나니라,L3A
당송팔대가문초소식5,375,1395,薪水井臼는 老矣不能이나 摧伏魔軍은 不戰而勝하나니라,b23daadd32a850c8,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초소식5,386,1422,故로 富人之稼는 常美하야 少秕而多實하고 久藏而不腐하나니라,8fbbc70b03622d32,하나니라,하나니라,汎論以斷,False,하나니라,L3A
당송팔대가문초소식5,437,1605,子之所以悲者는 惑於得也요 父兄妻子之所以悲者는 惑於愛也니 惟不與於己者는 則不惑하고 亦不悲하나니라,a7fc818b7461d917,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),408,1402,君子觀坤厚之象하여 以深厚之德으로 容載庶物하나니라,6afaf53c120353a8,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),410,1405,初六은 履霜하면 堅冰至하나니라,657ca7fea60e8687,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),413,1422,履霜堅冰은 陰始凝也니 馴致其道하여 至堅冰也하나니라,56279dae143f0762,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),459,1547,承天而時行하나니라,6f378326b42cb3d9,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),502,1663,雲雷屯이니 君子以하여 經綸하나니라,d91e6ff1120a79b9,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),554,1833,山下出泉이 蒙이니 君子以하여 果行하며 育德하나니라,1e2c1f7f5ddaf2c6,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),608,1970,雲上於天이 需니 君子以하여 飮食宴樂하나니라,c41bd71a241cd55b,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),665,2132,天與水違行이 訟이니 君子以하여 作事謀始하나니라,f0263508af8636ec,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),726,2284,地中有水師니 君子以하여 容民畜衆하나니라,81bb8487bd3dc3ed,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),727,2285,容民畜衆하나니라,9d7343ac8a38cf66,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),852,2641,風行天上이 小畜이니 君子以하여 懿文德하나니라,b97b0e333163e684,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),905,2806,上天下澤이 履니 君子以하여 辨上下하여 定民志하나니라,c84b0e299966d7f8,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),906,2815,君子觀履之象而分辨上下하여 使各當其分하여 以定民之心志也하나니라,7d1c71d445880e66,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),953,2925,天地交泰니 后以하여 財成天地之道하며 輔相天地之宜하여 以左右民하나니라,171f95a08a5ecec2,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1054,3221,唯君子야 爲能通天下之志하나니라,217ab6f467d36a90,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1057,3228,天與火同人이니 君子以하여 類族으로 辨物하나니라,8f858d0c9d42dceb,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1058,3229,類族辨物하나니라,3d5d2a274e7ec12e,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1106,3375,火在天上이 大有니 君子以하여 遏惡揚善하여 順天休命하나니라,e4c7b699fc4b56fe,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1165,3526,地中有山이 謙이니 君子以하여 裒多益寡하여 稱物平施하나니라,e7fb368ea18fdb72,하나니라,하나니라,汎論以斷,True,하나니라,L3A
주역전의(상),1199,3624,利用行師나 征邑國하나니라,4eddf47d3c4dd3f4,하나니라,하나니라,汎論以斷,False,하나니라,L3A
서경집전(하),827,3129,作德하면 心逸하여 日休하고 作僞하면 心勞하여 日拙하나니라,4c4106d6de047b5b,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(상),1297,2991,風雨는 思君子也니 亂世則思君子不改其度焉하나니라,fc2c0f040ee37938,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(상),1306,3011,子衿은 刺學校廢也니 世亂則學校不修焉하나니라,cdcdf77dc80fe1e0,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(상),1434,3278,未幾見兮면 突而弁兮하나니라,9da2e17be625aca7,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),1654,3760,綢繆는 刺晉亂也니 國亂이면 則昏姻不得其時焉하나니라,019246f993369a85,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(상),2098,4758,七月流火어든 九月授衣하나니라,411459e4be48cbc6,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2102,4762,同我婦子하여 饁彼南畝하니 田畯至喜하나니라,82e6ca564cd180b8,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(상),2105,4787,七月流火어든 九月授衣하나니라,4fdccff575f8023a,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2116,4815,載玄載黃하여 我朱孔陽이어든 爲公子裳하나니라,fb587ba0bd1ee6da,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2123,4838,載纘武功하여 言私其豵이요 獻豜于公하나니라,10f6919d964f0c58,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2128,4856,十月蟋蟀이 入我牀下하나니라,0c7092772c716172,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2135,4876,爲此春酒하여 以介眉壽하나니라,754688bbae18b551,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2137,4878,采荼薪樗하여 食我農夫하나니라,9f22c94cbeb30081,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2148,4916,四之日其蚤에 獻羔祭韭하나니라,6c5f7869025a0eb2,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2152,4936,是以로 冬無愆陽하고 夏無伏陰하고 春無凄風하고 秋無苦雨하며 雷出不震하고 無災霜雹하며 癘疾不降하여 民天夭札也하나니라,983d23a7393e86f7,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(상),2321,5386,原隰裒矣에 兄弟求矣하나니라,8246872c455c4afb,하나니라,하나니라,汎論以斷,False,하나니라,L3A
시경집전(상),2676,6208,振旅亦以鼓行金止하나니라,be7c16eec4f83283,하나니라,하나니라,汎論以斷,True,하나니라,L3A
시경집전(하),1055,2310,彼醉不臧을 不醉反恥하나니라,5a7b312f092f57ec,하나니라,하나니라,汎論以斷,False,하나니라,L3A
