book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,llm_judgment,marker_type,analysis_level
당송팔대가문초구양수4,65,319,開封은 天子之畿요 益州는 蜀一都會라 皆世號尤難理者로되 而公尤有名하야 其猛寬之政이 前後異施하니 可謂知其方矣로다,87a1fb93c08dc5b3,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수4,71,349,公不爲相하고 告病還家러니 賵賻之榮은 尙書是加라 公有敏德하니 焯其行事요 公有令名하니 有司之諡라 事告之史하니 諡傳子孫이요 又刻銘章하야 納于墓門이로다,994861b06938c2e5,이로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수4,81,398,士之所難은 有蘊無時어늘 偉歟梅公은 人主之知라 勇無不敢하야 惟義之爲러니 困于翼飛하야 中垂以斂이라 一失其塗에 進退而坎이러니 理不終窮하야 旣晩而通이라 惟其壽考는 福祿之隆이로다,baec9fdd86b8de72,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수4,90,441,公有文集十卷과 兵書十五卷하니 讀其書에 可以見公之志요 考其始終之節에 可以知公之心이니 嗚呼라 可謂忠矣로다,1048d2d809c91b2a,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수4,92,447,避亂中州에 曾祖始南하고 祖屈僞邦하야 令于烏江이라 又適南粤하니 皇考是生이라 晦顯有時라가 發于皇明이라 在考司馬에 始仕坊州라가 遂家中部하니 道德之優로다,9eb0d30b4f848b8b,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수4,92,448,司馬四子에 唯公克大하니 非徒大之라 將又長之로다,977bdccf8b7c54cd,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전3,356,1097,詩曰 不解于位면 民之攸墍라하니 其是之謂矣로다,ade6383ec394d228,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전3,357,1100,後之人必有任是夫ㄴ저 國棄矣로다,3803e2f3336baaeb,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,383,1165,晉侯享齊侯에 齊侯視韓厥하니 韓厥曰 君知厥也乎잇가 齊侯曰 服改矣로다,1f74bcdd8cb95bf4,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,427,1249,自棄也已로다,d6e3d256ae9a4b73,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,427,1250,視流而行速하야 不安其位하니 宜不能久로다,e1cfe2e91d985415,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,448,1311,吾亡無日矣로다,835f24f96f9ea375,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전3,467,1354,詩曰 女也不爽이어늘 士貳其行이로다,cad071914afc0a94,이로다,로다,游辭以斷,True,로다,L1
춘추좌씨전3,516,1465,晉侯夢에 大厲가 被髮及地하고 搏膺而踊曰 殺余孫하니 不義로다,91c7fba1e87e7f0f,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전3,540,1552,今吾子之言은 亂之道也니 不可以爲法이로다,2083519678a745cf,이로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,566,1658,故詩曰 兕觵其觩나 旨酒思柔로다,451b7c8ab070e1f3,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전3,617,1826,王怒曰 大辱國이로다,c5a379191edc6352,이로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,655,1970,仲尼曰 鮑莊子之知不如葵로다,7297a3e55de99dfb,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,657,1976,從而歌之曰 濟洹之水에 贈我以瓊瑰로다,6d1f389f9cdd53bd,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전3,660,2001,郤至奉豕에 寺人孟張奪之어늘 郤至射而殺之하니 公曰 季子欺余로다,b2378500f285fec2,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전4,47,105,詩曰 其惟哲人은 告之話言이면 順德之行이라하니 季孫於是爲不哲矣로다,c1d384e233808f9a,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전4,68,159,祈［祁］奚於是能擧善矣로다,b776428defa12d87,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전4,68,161,商書曰 無偏無黨이면 王道蕩蕩이라하니 其祈［祁］奚之謂矣로다,65ec78efcde4f668,로다,로다,游辭以斷,True,로다,L1
춘추좌씨전4,68,165,詩云 惟其有之라 是以似之라하니 祈［祁］奚有焉이로다,042a56fa4fd538cc,이로다,로다,游辭以斷,True,로다,L1
춘추좌씨전4,81,197,韓獻子患之하야 言於朝曰 文王帥殷之叛國以事紂는 唯知時也어늘 今我易之하니 難哉로다,4608bf5639cf97af,로다,로다,游辭以斷,False,로다,L1
춘추좌씨전4,89,257,國人誦之曰 臧之狐裘여 敗我於狐駘로다,66eaa9101e5d0d35,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수4,529,2339,或集器皿하며 或屯几格하며 或醉醇酎하야 因之沒溺하며 或投熱羮하야 遂喪其魄하니 諒雖死而不悔라 亦可戒夫貪得이로다,d972846dad5fafe9,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수4,531,2350,誠可嫉而可憎이로다,c546080cfe55d6a5,이로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수4,538,2377,其昭然在上而萬物仰之者는 精氣之聚爾러니 及其斃也하얀 瓦礫之不若也로다,09dd17b6c9d822e7,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수4,549,2445,學者非韓不學也하니 可謂盛矣로다,0ff492a9c43ddbba,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수4,555,2468,若翶獨不然하야 其賦曰 衆囂囂而雜處兮여 咸歎老而嗟卑로다,3879b685ebff4488,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,30,213,通篇이 克用與全忠兩相搆釁處와 及莊宗所繼其父行事慷慨大略이니 歐公一一點綴生色並如畫로다,4efcf3314743f027,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,133,970,翔歎曰 李振은 謬爲丈夫矣로다,c08956725133f81a,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수5,196,1323,其已破蜀에 因遣使者하야 以唐威德으로 風諭南詔諸蠻하야 欲因以綏來之하니 可謂有志矣로다,f767d18b799bb9ee,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,200,1333,雖其盡忠勞力이 時有補益이나 而恃功矜寵하야 威福自出호되 旁無賢人君子之助요 其獨見之慮가 禍釁所生이라 至於臣主俱傷하야 幾滅其族하니 斯其可哀者也로다,512905f3214384ec,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,236,1603,吾不意五代時에 有戰將若此요 而歐陽公所當叙事處도 亦不下太史公之敘李廣傳也하니 可愛可愛로다,d98cdb8847ab9bb9,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,253,1699,夫能事其親以孝然後에 能事其君以忠이니 若烏震者는 可謂大不孝矣로다,0a06d5d328d42d2b,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수5,297,2008,莊宗益怒하야 謂其嬖伶史彦瓊曰 我與群臣飮博에 須錢十餘萬이어늘 而憲以故紙紿我로다,6faea5a106e40a3d,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수5,309,2093,晉之亟亡而維翰之及於難은 亦天道然爾로다,346736aa28d16600,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수5,317,2138,自古禍福成敗之理가 未有如晉氏之明驗也하니 其始以契丹而興하고 終爲契丹所滅이로다,bdac6ad947f14115,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,337,2278,顧符存審曰 吾不惜澤州與梁이니 一州易得이어니와 約難得也로다,8850b17c03fde37a,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수5,357,2402,從珂登城呼外兵而泣曰 吾從先帝二十年에 大小數百戰하야 甲不解體하고 金創滿身하니 士卒固嘗從我矣로다,45662de11ec078b2,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수6,6,65,昻卽趨出하야 解官還于家하야 語其子曰 吾本不欲仕亂世러니 果爲刑人所辱이로다,78db889d8611ff9a,이로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수6,11,98,可爲流涕者矣로다,e16068c66522696c,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수6,63,505,殆非宦者之言也로다,3c794cc0117f1b5d,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수6,230,1553,若彥珣之惡而恬然不以爲怪하니 則晉出帝之絕其父에 宜其擧世不知爲非也로다,ba8bfe903cc0074f,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수3,226,838,冶女之文이 令人悅眼이요 而最得體處는 在安頓魏國公上하니 以史遷之烟波로 行宋人之格調로다,939698ce5dd9943d,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,229,854,故能出入將相하야 勤勞王家而夷險一節하고 至於臨大事決大議하얀 垂紳正笏하야 不動聲色하야 而措天下於泰山之安하니 可謂社稷之臣矣로다,520a2f8c3a417d76,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수3,236,882,蓋錢塘이 兼有天下之美하고 而斯堂者又盡得錢塘之美焉하니 宜乎公之甚愛而難忘也로다,334b088ce447f243,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,236,883,梅公은 淸愼好學君子也라 視其所好에 可以知其人焉이로다,38169e1e93346c48,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,237,885,如累九層之臺에 一層高一層하니 眞是奇絶이로다,00a288cf4998d362,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,251,932,噫라 予方仕宦奔走하니 不知再至城南하야 登此亭이 復幾閏이로다,f6f57d380db6dd74,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,287,1066,李侯는 可謂賢矣로다,e9d73b889dddaf08,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,291,1081,是爲勇者之觀也로다,e3e9f3f9eb405686,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,314,1171,穀城縣이 政久廢러니 狄君居之朞月에 稱治하고 又能遵國典하야 修禮興學하야 急其有司所不責者하야 諰諰然惟恐不及하니 可謂有志之士矣로다,b162ddfaa06c94e4,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,339,1245,朱公은 能不以陋而安之하고 其心又喜夫人之去憂患而就樂易하니 詩所謂愷悌君子者矣로다,d434babd2eef3b7a,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,392,1504,亦有能保로다,98d3ee6720ffff9c,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,395,1516,天子曰 嗚呼라 惟汝父旦이 事我文考眞宗하야 叶德一心하야 克終厥位하야 有始有卒하니 其可謂全德元老矣로다,c5964c6c4e61828b,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수3,410,1608,是以로 君明臣賢하야 德顯名尊하야 生而俱享其榮하고 歿而長配於廟하니 可謂有始有卒이 如明詔所褒로다,7f909a3103ee08b0,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수3,411,1622,公爲蓍龜로다,21ba8e93c544a70d,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,411,1646,惟時元老로다,7523564b52df8c3d,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,431,1752,有爛其文이로다,91dd24ff0127574b,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,431,1766,玆可謂忠이로다,50dea7f5fcbed8e9,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,454,1851,公之孫四十人이며 曾孫二人이요 合伯季之後면 若子若孫若曾孫이 六十有八人이요 女若孫曾五十有四人이로되 而仕于朝者가 多以才稱於時하니 嗚呼라 可謂盛矣로다,e94d3be6a386db16,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,455,1860,踵武偕來로다,39a6b53b813193b1,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초구양수3,455,1868,儀同太師로다,802b9f56b5f84fa8,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2743,6365,爰及矜人하니 哀此鰥寡로다,536b7505bdc900b8,로다,로다,游辭以斷,False,로다,L1
시경집전(상),2745,6376,追敍其始而言曰 鴻鴈于飛하니 則肅肅其羽矣요 之子于征하니 則劬勞于野矣로다,8e8fc820fc160eb1,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2746,6379,鴻鴈于飛하니 集于中澤이로다,2aebace8eeec59be,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2747,6380,之子于垣하니 百堵皆作이로다,9e9b495c5714582b,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2748,6381,雖則劬勞나 其究安宅이로다,9818b9025ac6ef24,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2751,6387,鴻鴈于飛하니 哀鳴嗸嗸로다,2f86f98bbdf84ec3,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2756,6397,夜如何其오 夜未央이나 庭燎之光이로다,b8b34756c5b9c587,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),2757,6398,君子至止하니 鸞聲將將이로다,15ea870061149db1,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2760,6407,夜如何其오 夜未艾나 庭燎晣晣로다,90c3ebe7c239a98e,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2761,6408,君子至止하니 鸞聲噦噦로다,8f0eec9ac6220689,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2763,6413,夜如何其오 夜鄕晨이라 庭燎有煇이로다,db4056137342a376,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),2764,6414,君子至止하니 言觀其旂로다,43e69a4f2a05093f,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2767,6420,沔彼流水여 朝宗于海로다,9747b4dbb97338a5,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2768,6421,鴥彼飛隼이여 載飛載止로다,350986cdfd236cee,로다,로다,游辭以斷,True,로다,L1
시경집전(상),2773,6430,沔彼流水여 其流湯湯이로다,4f1aed49cbe75da9,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2774,6431,鴥彼飛隼이여 載飛載揚이로다,f31600a3be74247d,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2776,6433,心之憂矣여 不可弭忘이로다,e1a2846b60af2df7,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),2778,6440,鴥彼飛隼이여 率彼中陵이로다,0188e4943fd35931,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),2791,6463,鶴鳴于九皐어든 聲聞于天이로다,b5f95119c765728e,이로다,로다,游辭以斷,True,로다,L1
시경집전(하),8,17,祈父여 亶不聰이로다,82244d36433546e5,이로다,로다,游辭以斷,False,로다,L1
시경집전(하),910,2006,裳裳者華여 其葉湑兮로다,4bf85e6c79bc1eeb,로다,로다,游辭以斷,True,로다,L1
시경집전(하),911,2007,我覯之子하니 我心寫兮로다,3b337b4f05331094,로다,로다,游辭以斷,True,로다,L1
시경집전(하),912,2008,我心寫兮하니 是以有譽處兮로다,5c19f1a616581a9a,로다,로다,游辭以斷,True,로다,L1
시경집전(하),915,2018,裳裳者華여 芸其黃矣로다,dc6a265182e45b7d,로다,로다,游辭以斷,True,로다,L1
시경집전(하),916,2019,我覯之子하니 維其有章矣로다,4db1366794ffa6af,로다,로다,游辭以斷,True,로다,L1
시경집전(하),917,2020,維其有章矣니 是以有慶矣로다,6ed7ec4935d4c4a9,로다,로다,游辭以斷,True,로다,L1
시경집전(하),919,2024,裳裳者華여 或黃或白이로다,58541fc8db867cb8,이로다,로다,游辭以斷,True,로다,L1
시경집전(하),920,2025,我覯之子하니 乘其四駱이로다,e9a0eada8c86d4c5,이로다,로다,游辭以斷,True,로다,L1
시경집전(하),921,2026,乘其四駱하니 六轡沃若이로다,65dae393f5fc9bde,이로다,로다,游辭以斷,True,로다,L1
시경집전(하),924,2030,右之右之에 君子有之로다,94006e74a150b854,로다,로다,游辭以斷,False,로다,L1
시경집전(하),925,2031,維其有之라 是以似之로다,fae31a8de1a79ffc,로다,로다,游辭以斷,True,로다,L1
시경집전(하),928,2037,交交桑扈여 有鶯其羽로다,a670489c2921b9d0,로다,로다,游辭以斷,True,로다,L1
시경집전(하),929,2038,君子樂胥하니 受天之祜로다,0f83cb0568c06d6b,로다,로다,游辭以斷,True,로다,L1
시경집전(하),932,2047,交交桑扈여 有鶯其領이로다,72fc7bac9e04376a,이로다,로다,游辭以斷,True,로다,L1
시경집전(하),933,2048,君子樂胥하니 萬邦之屛이로다,e9732d3b767699b8,이로다,로다,游辭以斷,True,로다,L1
시경집전(하),935,2052,之屛之翰하니 百辟爲憲이로다,c0752bf775986093,이로다,로다,游辭以斷,False,로다,L1
시경집전(하),938,2060,兕觥其觩하니 旨酒思柔로다,95ab7335b418bc64,로다,로다,游辭以斷,True,로다,L1
시경집전(하),939,2061,彼交匪敖하니 萬福來求로다,f081d5a0e64234ad,로다,로다,游辭以斷,True,로다,L1
시경집전(하),942,2070,鴛鴦于飛하니 畢之羅之로다,8bda6e5189a7fa38,로다,로다,游辭以斷,False,로다,L1
시경집전(하),943,2071,君子萬年에 福祿宜之로다,2b2ae14f5b403fec,로다,로다,游辭以斷,True,로다,L1
시경집전(상),830,1936,瞻彼淇奧한대 綠竹如簀이로다,c8fb3c1dfa851e53,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),831,1937,有匪君子여 如金如錫이며 如圭如璧이로다,b7ed19a45ab4a3fa,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),832,1938,寬兮綽兮하니 猗重較兮로다,95d4355a8f343545,로다,로다,游辭以斷,True,로다,L1
시경집전(상),833,1939,善戱謔兮하니 不爲虐兮로다,54dc813d5da60d4d,로다,로다,游辭以斷,True,로다,L1
시경집전(상),838,1958,考槃在㵎하니 碩人之寬이로다,a308c037dbb286af,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),839,1959,獨寐寤言이나 永矢弗諼이로다,94c6ea16392df20e,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),842,1966,考槃在阿하니 碩人之薖로다,60b4a406e7522266,로다,로다,游辭以斷,True,로다,L1
시경집전(상),843,1967,獨寐寐歌나 永矢不過로다,42fc1405332a1452,로다,로다,游辭以斷,False,로다,L1
시경집전(상),845,1973,考槃在陸하니 碩人之軸이로다,9775b6c9800c0144,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),846,1974,獨寐寤宿이나 永矢不告이로다,0ecb984bf5862505,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),849,1981,碩人其頎하니 衣錦褧衣로다,24da671f9f453991,로다,로다,游辭以斷,False,로다,L1
시경집전(상),850,1982,齊侯之子요 衛侯之妻요 東宮之妹요 邢侯之姨요 譚公維私로다,74fd8a96641ab64e,로다,로다,游辭以斷,False,로다,L1
시경집전(상),855,1997,巧笑倩兮며 美目盼兮로다,837f12bbdda67382,로다,로다,游辭以斷,True,로다,L1
시경집전(상),858,2008,碩人敖敖하니 說于農郊로다,28306387b21b6cb9,로다,로다,游辭以斷,False,로다,L1
시경집전(상),889,2095,桑之落矣니 其黃而隕이로다,4ba8614be010f834,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),891,2097,淇水湯湯하니 漸車帷裳이로다,2ba13249c2079e2f,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),893,2099,士也罔極하니 二三其德이로다,e66e45d0cf9eae11,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),903,2122,及爾偕老러니 老使我怨이로다,6273d73dce9465a2,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),912,2141,豈不爾思리오마는 遠莫致之로다,5be5051f1dca7467,로다,로다,游辭以斷,False,로다,L1
시경집전(상),916,2148,女子有行이여 遠兄弟父母［叶滿彼反］로다,f465e5c84628d64b,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초구양수6,245,1687,則天下國家可從而知也로다,4e4707b91b77b9e9,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,133,837,其亦難矣로다,0fba3a7844d0bb58,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,142,898,吁라 聖人之慮事也蓋詳이로다,3ef6d33716413d6f,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,145,926,亦旣薄矣로다,affce66ecdedebfe,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,145,929,又甚矣로다,9617d93a03a6de84,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,148,941,則夫子固曰 我可以賞罰人矣로다,0e6607bf236bdbf8,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소순1,171,1096,用力寡而成功博이니 其能爲春秋繼요 而使後之史無及焉者는 以是夫로다,184c47b02d39ccea,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,176,1128,李善王忳以深仁厚義한대 槪之獨行과 與夫前書張湯을 不載於酷吏하고 史記姚杜仇趙之徒를 不載於遊俠과 遠矣로다,227576b203e66dd3,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,189,1185,致君之道는 盡於此矣로다,9c43d2f3dd1878f1,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소순1,193,1196,人之不能抗天觸神忤雷霆은 亦明矣로다,bbfa5fec218c1efc,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,402,2570,西人稽首하고 公我父兄이로다,1771a252a40183d2,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소순1,414,2637,卒也에 長公은 再以斥廢라가 僅而能免이나 而少公은 終得以遺老로 自解脫하여 攸攸卒歲하니 亦奇矣로다,b15ce4ffb2e3574d,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소식1,107,509,詩曰 譬彼舟流컨대 不知所屆로다,4b8effda8908441d,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소식1,127,615,秦人之歌曰 涇水一石에 其泥數斗로다,49657b5b410dafee,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소식1,308,1432,此乃文忠公搏虎手處니 惜乎라 世不能用이로다,ac8f208728b8a3ae,이로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소식2,102,480,翟子威니 飯我豆하고 羹芋魁로다,3f6b03844e4852cb,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소식2,354,1479,是殆見吾善者機也로다,155b7ad274006d70,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소식2,490,2113,可謂能定大事矣로다,73220ed827bf5e93,로다,로다,游辭以斷,True,로다,L1
당송팔대가문초소식2,493,2122,予覽此文컨대 以遷之一字로 爲案하니 以無畏而遷者五요 以有畏而不果遷者二요 以畏而遷者六으로 共十三國이니 以錯證存亡處 如一線矣로다,66122af8897411f2,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초소식3,152,584,亦危而難成矣로다,930eccb7f6737b26,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1487,3407,糾糾葛屨여 可以履霜이로다,11baf16cf7c81397,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1488,3408,摻摻女手여 可以縫裳이로다,eaeb23181da560ef,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1489,3409,要之襋之하여 好人服之로다,80f07300e172e94b,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1492,3420,好人提提하여 宛然左辟하나니 佩其象揥로다,a9a68afba4650a9e,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1497,3433,彼汾沮洳에 言采其莫로다,0604ea5a629546fa,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1498,3434,彼其之子여 美無度로다,45f98f7ddae464d6,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1499,3435,美無度나 殊異乎公路로다,bd2b816b519df6fe,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1502,3444,彼汾一方에 言采其桑이로다,b1dace1f638d24e2,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1503,3445,彼其之子여 美如英이로다,d2d72c7c1b2fc043,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1504,3446,美如英이나 殊異乎公行이로다,994701419d467ec3,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),1506,3451,彼汾一曲에 言采其藚이로다,d1993cb84a12185b,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1507,3452,彼其之子여 美如玉이로다,649733bef0b408e2,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1508,3453,美如玉이나 殊異乎公族이로다,1217bd9a865344a2,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),1511,3460,園有桃하니 其實之殽로다,b6db9baf62efa4ad,로다,로다,游辭以斷,True,로다,L1
시경집전(상),1513,3462,不知我者는 謂我士也驕로다,37f73025fb969647,로다,로다,游辭以斷,False,로다,L1
시경집전(상),1516,3465,其誰知之리오 蓋亦勿思로다,9dc5ed49ac273fa4,로다,로다,游辭以斷,False,로다,L1
시경집전(상),1519,3476,園有棘하니 其實之食이로다,f19a1fe4d790a08a,이로다,로다,游辭以斷,True,로다,L1
시경집전(상),1521,3478,不知我者는 謂我士也罔極이로다,f99a492c29db9087,이로다,로다,游辭以斷,False,로다,L1
시경집전(상),1524,3481,其誰知之리오 蓋亦勿思로다,9dc5ed49ac273fa4,로다,로다,游辭以斷,False,로다,L1
시경집전(상),1528,3491,父曰嗟予子行役하여 夙夜無已로다,0150bce90e11e2e9,로다,로다,游辭以斷,False,로다,L1
당송팔대가문초유종원2,382,2684,果不用吾言이로다,965c78d1ea3a8f23,이로다,로다,游辭以斷,False,로다,L1
