book,문단식별자,문장식별자,원문,번역문,marker_raw,marker_normalized,dansa_category,heosa_found,has_heosa
논어집주,21,97,君子는 務本이니 本立而道生하나니,1627b71a26345f03,하나니,하나니,汎論以斷,[],False
논어집주,727,2593,故로 馬之蹄齧者는 必善走하고 其不善者는 必馴하나니,541dd022b990787b,하나니,하나니,汎論以斷,[],False
논어집주,998,3342,先進이 於禮樂에 野人也요 後進이 於禮樂에 君子也라하나니,222fd0f2686c6468,라하나니,라하나니,汎論以斷,[],False
논어집주,1093,3594,所謂大臣者는 以道事君하다가 不可則止하나니,0591d1810bff803f,하나니,하나니,汎論以斷,[],False
논어집주,1139,3776,人有秉彛는 本乎天性이언마는 知誘物化하여 遂亡其正하나니라,80368b6268658eee,하나니라,하나니라,汎論以斷,[],False
논어집주,1139,3778,閑邪存誠하여 非禮勿聽하나니라,da362a52ba2240da,하나니라,하나니라,汎論以斷,[],False
논어집주,1139,3780,人心之動이 因言以宣하나니 發禁躁妄이라야 內斯靜專하나니라,076fcf84bb86d2e9,하나니라,하나니라,汎論以斷,[],False
논어집주,1139,3781,矧是樞機라 興戎出好하나니,a519b7b4a6f22760,하나니,하나니,汎論以斷,[],False
논어집주,1139,3783,傷易則誕하고 傷煩則支하며 己肆物忤하고 出悖來違하나니,de6c4bad4b7361a2,하나니,하나니,汎論以斷,[],False
논어집주,1139,3786,哲人知幾하여 誠之於思하고 志士勵行하여 守之於爲하나니,a128666255c8cf85,하나니,하나니,汎論以斷,[],False
논어집주,1224,4030,草上之風이면 必偃하나니라,0ec6e06be195e67b,하나니라,하나니라,汎論以斷,[],False
논어집주,1329,4315,人之言曰 爲君難하며 爲臣不易라하나니,526f7253408593f1,라하나니,라하나니,汎論以斷,[],False
논어집주,1333,4321,言不可以若是其幾也어니와 人之言曰 予無樂乎爲君이요 唯其言而莫予違也라하나니,7fae361821a08b16,라하나니,라하나니,汎論以斷,[],False
논어집주,1663,5298,君子는 謀道요 不謀食하나니,1ee56ea075a16898,하나니,하나니,汎論以斷,[],False
논어집주,1725,5449,天下有道면 則禮樂征伐이 自天子出하고 天下無道면 則禮樂征伐이 自諸侯出하나니,a7ca31d1be092681,하나니,하나니,汎論以斷,[],False
논어집주,1729,5456,天下有道면 則庶人不議하나니라,19967613b44ae9d9,하나니라,하나니라,汎論以斷,[],False
논어집주,1762,5543,齊景公은 有馬千駟하되 死之日에 民無德而稱焉이요 伯夷叔齊는 餓于首陽之下하되 民到于今稱之하나니라,686b9600e40c5f17,하나니라,하나니라,汎論以斷,[],False
논어집주,1855,5768,其未得之也에는 患得之하고 旣得之하여는 患失之하나니,60e9c621f0848506,하나니,하나니,汎論以斷,[],False
논어집주,1884,5842,短喪之說은 下愚且恥言之하나니,8e9b930af86df59f,하나니,하나니,汎論以斷,[],False
논어집주,1889,5856,子生三年然後에 免於父母之懷하나니,59f9c46c9b14d9e0,하나니,하나니,汎論以斷,[],False
논어집주,2018,6274,紂之不善이 不如是之甚也니 是以로 君子惡居下流하나니,3c15d661b37fee55,하나니,하나니,汎論以斷,[],False
당송팔대가문초구양수1,329,1809,故好權之臣은 必貪位하나니,d136e1f27d718ba1,하나니,하나니,汎論以斷,[],False
당송팔대가문초구양수1,330,1821,自古君臣相得에 一言道合하야 遇事便行하나니,268ad196747f0090,하나니,하나니,汎論以斷,[],False
당송팔대가문초구양수2,240,904,是故로 學者惟俯仰徇時하야 以希祿利爲急하야 至於忘本趨末流而不返하나니,24e2bda41ed0a0b1,하나니,하나니,汎論以斷,[],False
당송팔대가문초구양수2,341,1291,是故로 均財而節兵하야 立法以制財하며 任賢以守法하며 尊名以厲賢하나니,3308fa0b9290cc80,하나니,하나니,汎論以斷,[],False
당송팔대가문초구양수2,437,1733,信義는 行於君子하고 而刑戮은 施於小人하나니,ced1f07f122140fd,하나니,하나니,汎論以斷,[],False
당송팔대가문초구양수3,129,435,幸而得良有司라도 不過反同衆人하야 歎嗟愛惜을 若取捨非己事者하고 諉曰 有司有法하니 奈不中何오하나니,ad69574a029a5499,오하나니,오하나니,汎論以斷,[],False
당송팔대가문초소식1,29,139,治當先內어늘 或曰 何以爲京師오하며 政在摘姦이어늘 或曰 不可撓獄市라하나니,a96d1faa7ffeccee,라하나니,라하나니,汎論以斷,[],False
당송팔대가문초소식1,113,537,人莫不有所恃하니 人臣이 恃陛下之命이라 故로 能役使小民하고 恃陛下之法이라 故로 能勝伏强暴하나니,4616df1280c2dc44,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식1,126,609,陛下雖嚴賜約束하사 不許邀功이나 然人臣事君之常情은 不從其令하고 而從其意하나니,c12ca1f9287dff99,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식1,130,634,自古役人에 必用鄕戶하니 猶食之 必用五穀하고 衣之 必用絲麻하며 濟川之 必用舟楫하고 行地之 必用牛馬하나니,3c7396d22cbee0c2,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식2,239,1002,故로 天下之偏者 惟全之求하야 今以其全而責其偏하나니,de94e23768c749a9,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식2,248,1033,故로 貴賤之間이 終不可以合하야 而道終不可以行하나니,c04a7ef2c1d6e39d,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식2,341,1429,天下之人이 以爲言出而莫敢逆者는 莫若天子之詔書也라하나니,1ef25b5067c97736,라하나니,라하나니,汎論以斷,[],False
당송팔대가문초소식2,406,1706,故로 天下知賢之不能奪貴하나니라,85c31c3c577f37bf,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,432,1824,曰 古之取國者는 必有數하니 如取齠齒也에 必以漸이라 故로 齒脫而兒不知하나니라,d2fae21517c078f8,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,435,1842,聖人은 不能爲時요 亦不失時하나니,b6bb03b31463cab8,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식2,440,1870,天下不幸而無明君하야 使小人執其權이면 當此之時하야 天下之忠臣義士 莫不欲奮臂而擊之하나니라,aa5999d95665fe60,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,441,1875,是故로 功成而天下安之하나니라,7c4c5fe04b7f6491,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,449,1931,寬之하야 使不吾疾하고 狃之하야 使不吾慮하며 啖之以利하야 以昏其智하고 順適其意하야 以殺其怒하나니,5d881c1763cd141a,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식2,449,1933,故로 其用力也約而無後患하며 莫爲之先이라 故로 君不怒而勢不偪하니 如此者는 功成而天下安之하나니라,74acda0771377aec,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,450,1938,君子小人이 雜居而未決엔 爲君子之計者는 莫若深交而無爲니 苟不能深交而無爲면 則小人이 倒持其柄하야 而乘吾隙하나니라,f5d1aa0c4ec9e604,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,455,1947,其始不立이면 其卒不成이니 惟其不成이라 是以로 厭之而愈不立也하나니라,0d439d03a15c026e,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,458,1965,是故로 其用力省而成功速하나니라,4fdfdee6e60e4063,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,487,2091,不幸而有敗하야 至於乞假以生이라도 可也라 然이나 終不敢議田宅하나니라,b43231b6d199e649,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,525,2244,唯見天下之利而爲之하고 唯其害而不爲면 則是有時而窮焉하야 亦不能盡天下之利하나니라,91d3a1391f3738f3,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식2,526,2247,輕敵者는 敗하고 重敵者는 無成功하나니,7948f98b63c00da5,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,5,12,非千金之子면 不能運千金之資하나니,7b837c33375c3d69,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,44,150,故로 雖有大功이나 而不忘戒懼하나니라,351bd89d8a611415,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,46,159,彼之所獲者는 終日勤勞호되 不過數金耳니 所得者微라 故로 所用狹하나니,1b715951d4348c81,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,63,232,是以로 若此明也하나니라,c83cb55dd9f3264e,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,64,235,故로 天下之詐者를 皆可得而使하나니라,7f065501b81c5a5e,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,66,241,非貪이면 無以取요 非勇이면 無以得이요 非詐면 無以成이니 廉靜而信者는 無用於兵者也라하나니라,5a077f1a370abfbd,라하나니라,라하나니라,汎論以斷,[],False
당송팔대가문초소식3,126,486,天下治平이어늘 無故而發大難之端인댄 吾發之하면 吾能收之니 然後에 能免難於天下하나니,a36b93423324a0c6,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,126,487,事至而循循焉欲去之하야 使他人任其責이면 則天下之禍 必集于我하나니라,b1c893dd97dce36b,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,183,703,其父殺人報仇하면 其子必且行劫하나니,c181298c14137d30,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,252,993,君子見危則能死로되 勉而不死하야 以求合於中庸하고 見利則能辭로되 勉而不辭하야 以求合於中庸하나니,d1c060d8713379c6,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,287,1129,以至神之化로 令天下하야 使天下不測其端하고 以至詳之法으로 曉天下하야 使天下明知其所避하니 天下不測其端하고 而明知其所避라 故로 靡然相率而不敢議也하나니,4d6416f5f8033c99,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,290,1137,故로 其術有淺深하고 而其成功有巨細하니 雖其終身之所爲를 不可逆知나 而其大節은 必見於其始進之日하나니라,baa4d5af078b3895,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,291,1141,以伊尹으로 爲以滋味說湯者는 此戰國之策士 以己度伊尹也니 君子疾之하나니라,bdb8407dad8a52fc,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,295,1163,至於人君하야도 亦然하야 將用是人也엔 則告之以己所欲爲하야 要其能否而責成焉하나니,ac79efc0616600d3,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식3,301,1180,爲人臣子而不知春秋者는 守經事而不知其宜하고 遭變事而不知其權하나니라,f372250e79541b96,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,301,1183,是以로 被之空言이로되 而不敢辭하나니라,6b1f0aba300f7dac,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식3,344,1335,譬若禽獸然하야 求其大治하면 必至於大亂하나니,32c3015a8e7480e4,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,100,370,天子與執政之大臣으로 既已相得而無疑라야 可以盡其所懐하고 直己而行道하나니,9342e05180f6e89f,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,102,381,故로 其勇者相吞하고 智者相賊하야 使天下不安其生하나니,1f0060461dfd91d0,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,139,532,是故로 約束愈寬이로되 而大臣益以畏法하나니,c437bfdc442f191f,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,148,567,今之議者는 不過曰 多其資考하고 而責之以擧官之數라하나니,39b826baed1ed458,라하나니,라하나니,汎論以斷,[],False
당송팔대가문초소식4,174,697,天下之人이 仕而未得志也엔 莫不勉彊爲善以求擧라가 惟其旣已改官而無憂라 是故로 蕩然無所不至하나니,7087b1d3701bc545,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,237,930,民不愛其身이라 故로 輕犯法이니 輕犯法이면 則王政不行하나니,eb64a72ad6f4ff6c,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,265,1035,休養生息하야 而姦民이 得容於其間하야 蓄而不發하야 以待天下之釁이라가 至於時有所激하고 勢有所乘하면 則潰裂四出하야 不終朝而毒流於天下하나니,5774b59db2bc0ea9,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,276,1078,彼閭閻之小民이 爭鬪戱笑라가 卒然之間에 而或至於殺人하나니,e241c8dd067f6f85,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식4,354,1401,雖弄翰戱語하야 率然而作이나 必歸於此라 故로 天下信其誠하야 爭師尊之하나니라,4325dff1cb054cc4,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식4,361,1423,士無賢不肖히 不謀而同曰 歐陽子는 今之韓愈也라하나니라,9c415f2940b06ade,라하나니라,라하나니라,汎論以斷,[],False
당송팔대가문초소식4,380,1487,然이나 至言天下偉人하야는 則必以公爲首하나니라,26be2c2458084d2d,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식4,398,1538,今之讀書取官者는 皆屈折拳曲하야 以合規繩하야 曾不得自伸其喙하나니라,7bd7482c2cb3b727,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,3,6,合抱之木은 不生於步仞之丘하고 千金之子는 不出於三家之市하나니라,0d298f61bcd1005f,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,39,120,而士鮮不以爲欣戚하야 喪其所守하나니,72ffbb8f636ee3a7,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식5,59,173,象犀珠玉怪珍之物은 有悅於人之耳目이로되 而不適於用하며 金石草木絲麻五穀六材는 有適於用이로되 而用之則弊하고 取之則竭하나니,e3098db242391d42,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식5,97,317,其後에 以其所以治齊者로 治天下하야 天下至今稱賢焉하나니라,86c024d2d3d5a201,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,116,385,故로 不知者以爲難治라하나니라,d8fb50b5e2d3a5c4,라하나니라,라하나니라,汎論以斷,[],False
당송팔대가문초소식5,164,584,曰 是皆不足學이니 學其不可傳於書而載於口者라하나니라,5663b319a20edbc7,라하나니라,라하나니라,汎論以斷,[],False
당송팔대가문초소식5,210,779,衆生以愛라 故로 入生死하니 由於愛境하야 有逆有順하야 而生喜怒하야 造種種業하나니라,f190bbd075f433dc,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,212,791,設如有人이 無故取米하야 投坑穽中이면 見者皆恨호되 若以此米로 施諸鳥雀하면 見者皆喜하나니,bfa3b6b45357a96a,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식5,213,798,是故其人이 以愧故捨하나니라,d48989ad91ea16b9,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,213,801,是故其人이 以懼故捨하나니,7ed6bd3f29584f9b,하나니,하나니,汎論以斷,[],False
당송팔대가문초소식5,262,1028,國之將興에 必有世德之臣이 厚施而不食其報하나니 然後에 其子孫이 能與守文太平之主로 共天下之福하나니라,23b37fbf0753ac7c,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,375,1395,薪水井臼는 老矣不能이나 摧伏魔軍은 不戰而勝하나니라,b23daadd32a850c8,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,386,1422,故로 富人之稼는 常美하야 少秕而多實하고 久藏而不腐하나니라,8fbbc70b03622d32,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,437,1605,子之所以悲者는 惑於得也요 父兄妻子之所以悲者는 惑於愛也니 惟不與於己者는 則不惑하고 亦不悲하나니라,a7fc818b7461d917,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소식5,458,1681,而或者以爲己有하야 得之則喜하고 喪之則悲하나니라,5444f0ce1153f22a,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초소철2,54,304,我則異於是하여 無可無不可라하나니라,ef1b25c39fe7016c,라하나니라,라하나니라,汎論以斷,[],False
당송팔대가문초왕안석1,28,144,人之情이 不足於財면 則貪鄙苟得하야 無所不至하나니,3b1d4cd4202bb6d5,하나니,하나니,汎論以斷,[],False
당송팔대가문초왕안석1,28,150,人情足於財호되 而無禮以節之면 則又放僻邪侈를 無所不至하나니,6cf96f84db673c2d,하나니,하나니,汎論以斷,[],False
당송팔대가문초왕안석1,446,1958,後日誠有堪大臣之事하야 其名實蒸然於上이면 上必懲前日之所竢하야 而逆疑焉하고 暴於下면 下必懲前日之所竢하야 而逆疑焉하나니,67529eda74ba608c,하나니,하나니,汎論以斷,[],False
당송팔대가문초왕안석1,522,2287,位는 在外也니 遇而有之면 則人以其名予之하야 而以貌事之하고 德은 在我也니 求而有之면 則人以其實予之하야 而心服之하나니라,828bc67c9d061810,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초왕안석2,69,281,內求者는 樂得其性하고 外求者는 樂得其欲하나니,3a6e1d0374a686fb,하나니,하나니,汎論以斷,[],False
당송팔대가문초왕안석2,95,457,有而不思則失하고 思而不行則廢하나니,e6cd3d2dabf21f78,하나니,하나니,汎論以斷,[],False
당송팔대가문초왕안석2,116,538,不幸而有焉이면 則其子弟以告于有司하고 有司不能聽이면 以告于其君하고 其君不能聽이면 以告于方伯하고 方伯不能聽이면 以告于天子하나니,bd5b574177c8f10f,하나니,하나니,汎論以斷,[],False
당송팔대가문초왕안석2,116,539,則天子誅其不能聽者하고 而爲之施刑於其讐하나니라,3f5ce2b80aa06210,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초왕안석2,407,2234,天能以人之所難得者與人하고 人欲以天之所難得者徇天호되 而天不少假以年이면 則其得有不暇乎修爲하야 其爲有不至乎成就하나니,5992dea644602625,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,43,316,纓冠束袵而趨以進者 咸曰我知恩이라하나니,2936ff1c9fff42f7,이라하나니,라하나니,汎論以斷,[],False
당송팔대가문초유종원1,74,554,告之而不更則疑하고 疑則思復之하며 復之而又不更則去之하나니,3e8af3f49bb0fd3b,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,114,846,而爲文之士 亦多漁獵前作하고 戕賊文史하여 抉其意하고 抽其華하여 置齒牙間하고 遇事蜂起하여 金聲玉耀로 誑聾瞽之人하고 徼一時之聲하나니,6e32203e18d3d3f4,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,119,859,孟子稱人之患在好爲人師라하고 由魏晉氏以下로 人益不事師하여 今之世에 不聞有師하고 有輒譁笑之하여 以爲狂人이라하나니,75982fdabc13d182,이라하나니,라하나니,汎論以斷,[],False
당송팔대가문초유종원1,171,1175,然使僞可爲而利可冒면 則敎益壞하나니,3752d84e4de2ba14,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,223,1454,溪雖莫利於世나 而善鑑萬類하고 淸瑩秀徹하며 鏘鳴金石하여 能使愚者喜笑眷慕하고 樂而不能去也하나니,3faf2920d3868170,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,272,1662,吾善度材하여 視棟宇之制의 高深圓方短長之宜하여 吾指使而群工役焉하나니,0d7c3b884db34834,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,324,1966,君子之祥也는 以政이요 不以怪하나니,6f6342e55e319371,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원1,340,2035,賢者之擧也必以類하나니,960106f87c681d71,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원2,87,382,德又大者는 方伯連帥之類 又就而聽命〈焉〉하여 以安其人하나니,6c04df7d8ab06cde,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원2,168,748,人之血氣 敗逆壅底면 爲癰瘍疣贅瘻痔하여 蟲生之하고 木朽而蝎中하고 草腐而螢飛하나니,939680509e8f2997,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원2,171,770,渾然而中處者는 世謂之元氣하고 寒而暑者는 世謂之陰陽하나니,865b9b9917b6519b,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원2,211,1099,安其常而得所欲하고 服其敎而便於己하며 百貨通行而不知所自來하고 老幼親戚相保而無德之者는 不苦兵刑하고 不疾賦力하나니,9ff0422f5cd8a3ca,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원2,213,1129,有無爲不言垂衣裳之化라 故其人至於今恬以愉하나니,98e0bfc4c5fe5b11,하나니,하나니,汎論以斷,[],False
당송팔대가문초유종원2,262,1515,君子在下位則多謗하고 在上位則多譽하며 小人在下位則多譽하고 在上位則多謗하나니,d9ef73bf38b955fb,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,79,503,雖然이나 君子之於道也에 旣得諸己면 汲汲焉而務施之於外하나니,54869a2786e033e3,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,143,851,在我者 亦彼之所不能易也라 故吾以謂與箕子合이라하나니,db3d0690716dda51,이라하나니,라하나니,汎論以斷,[],False
당송팔대가문초증공1,145,862,孟子有言曰 天下有道에는 小德役大德하고 小賢役大賢하며 天下無道에는 小役大하고 弱役强하나니,2dfa0bbf1b5c58e0,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,311,1659,其山行水涉沙莽之馳에 往往爲風霜氷雪瘴霧之毒之所侵加하며 蛟龍虺蜴虎豹之群之所抵觸하며 衝波急洑隤崖落石之所覆壓하나니,0c6064c56734b954,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,317,1695,飮酒賦詩하여 以敍去處之情하고 而致綢繆之意하나니,5f86719230d34321,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,348,1907,其逆自爲慮如此하니 故其至皆傾搖解弛하여 無憂且勤之心하나니,08bce79412507deb,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,360,1994,其動於視聽四支者를 必使其洽於內하고 其謹於初者를 必使其要於終하여 馴之以自然하고 而待之以積久하나니,d906a6b0d535c7bf,하나니,하나니,汎論以斷,[],False
당송팔대가문초증공1,404,2306,事常蔽於其智之不周요 而辨常過於所惑하나니,8a29eda4c5c40d13,하나니,하나니,汎論以斷,[],False
당송팔대가문초한유1,133,640,今之言毬之害者는 必曰 有危墮之憂하고 有激射之虞하야 小者傷面目이요 大者殘形軀라하나니라,087a9f4ee5300500,라하나니라,라하나니라,汎論以斷,[],False
당송팔대가문초한유1,262,1264,今之士人은 遂引此하야 不追服小功하나니라,fc89fce34ec42cc3,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,7,18,然獨嶺南節度爲大府일새 大府始至면 四府必使其佐啓問起居하고 謝守地不得卽賀以爲禮하나니라,f10a84aacb496dfd,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,7,19,歲時必遣賀問하고 致水土物하나니라,a299d2c1fc6bea41,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,7,20,大府帥或道過其府면 府帥必戎服하야 左握刀하고 右屬弓矢하며 帕首袴鞾迎郊하나니라,eabd4d318f59047f,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,7,21,及旣至에 大府帥先入據館이면 帥守屛하야 若將趍入拜庭之爲者하나니라,a1956a7af4c2269f,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,7,22,大府與之爲讓至一再라야 乃敢改服하고 以賓主見하나니라,8e87940f17256e37,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,7,23,適位執爵에 皆興拜하고 不許乃止하니 虔若小侯之事大國하야 有大事면 諮而後行하나니라,be9617dda5e78f32,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,40,150,吾以爲邊軍皆不知耕作하야 開口望哺하나니라,b9490e528b3133cb,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,74,292,金石之無聲이로되 或擊之鳴하나니라,8065fc76a830c054,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,75,295,樂也者는 鬱乎中而泄乎外者也니 擇其善鳴者而假之鳴하나니라,3691aa9b40a7ea0c,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,75,297,維天之於時也亦然하야 擇其善鳴者而假之鳴하나니라,09faee1cddff8002,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,110,434,利澤施于人하야 名聲昭于時하며 坐于廟朝엔 進退百官하고 而佐天子出令하나니라,071ac753bca96052,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,110,436,喜有賞하고 怒有刑하나니라,27003cf03b851fb0,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,128,510,猶且不脫焉하야 弱之肉을 彊之食하나니라,9f5790ab1b31200d,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,155,663,丞涉筆占位署호되 惟謹하고 目吏問可不可하나니라,977bcb443713a65c,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,155,666,諺數慢必曰丞이라하고 至以相訾謷하나니라,8bae0fe940493e4c,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,165,725,序留司文武百官於宮城門外而衙之하나니라,02f696d22ef4cfd8,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,229,1064,是故聖人一視而同仁하고 篤近而擧遠하나니라,acec1eb073d31495,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,248,1182,其勤雖小나 其使之不可以不報也ㄹ새 必書其歲하고 歲旣久矣면 於是乎命之以官하야 而授之以事하나니라,9d40d370ddaffe57,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유2,274,1332,業精于勤하고 荒于嬉하며 行成于思하고 毁于隨하나니라,e1c44e7e8daaf8d7,하나니라,하나니라,汎論以斷,[],False
당송팔대가문초한유3,200,1132,不能無食이니 當務減節이라하나니라,a71c42b3a10984d3,이라하나니라,라하나니라,汎論以斷,[],False
대학장구,106,286,所謂齊其家 在修其身者는 人이 之其所親愛而辟焉하며 之其所賤惡而辟焉하며 之其所畏敬而辟焉하며 之其所哀矜而辟焉하며 之其所敖惰而辟焉하나니,3fd9475ddeef7d7d,하나니,하나니,汎論以斷,[],False
대학장구,112,297,故로 君子는 不出家而成敎於國하나니,9109d21309f2f351,하나니,하나니,汎論以斷,[],False
대학장구,118,311,堯舜이 帥天下以仁하신대 而民從之하고 桀紂帥天下以暴한대 而民從之하니 其所令이 反其所好면 而民不從하나니,9fe14a42f9e342ac,하나니,하나니,汎論以斷,[],False
대학장구,118,312,是故로 君子는 有諸己而後求諸人하며 無諸己而後非諸人하나니,bafba990151c25c3,하나니,하나니,汎論以斷,[],False
대학장구,131,337,所謂平天下在治其國者는 上老老而民興孝하며 上長長而民興弟하며 上恤孤而民不倍하나니,5ae65dd646a12ce2,하나니,하나니,汎論以斷,[],False
맹자집주,83,298,七八月之間에 旱이면 則苗槁矣라가 天油然作雲하여 沛然下雨면 則苗浡然興之矣나니,68517ca2e6fb6fcf,나니,나니,汎論以斷,[],False
맹자집주,100,373,君子之於禽獸也에 見其生하고 不忍見其死하며 聞其聲하고 不忍食其肉하나니,3c644a1dc6b15dd7,하나니,하나니,汎論以斷,[],False
맹자집주,126,520,今也에 制民之産하되 仰不足以事父母하며 俯不足以畜妻子하여 樂歲에 終身苦하고 凶年에 不免於死亡하나니,15de63629a0ddd98,하나니,하나니,汎論以斷,[],False
맹자집주,158,617,惟仁者라야 爲能以大事小하나니,9100cabf1f3f0122,하나니,하나니,汎論以斷,[],False
맹자집주,158,619,惟智者라야 爲能以小事大하나니,b7b9144e6e5b7548,하나니,하나니,汎論以斷,[],False
맹자집주,179,681,樂民之樂者는 民亦樂其樂하고 憂民之憂者는 民亦憂其憂하나니,09b46f7bcdeb85b6,하나니,하나니,汎論以斷,[],False
맹자집주,183,694,春省耕而補不足하며 秋省斂而助不給하나니,f3d278ac21bc3ac9,하나니,하나니,汎論以斷,[],False
맹자집주,238,908,或謂寡人勿取라하며 或謂寡人取之라하나니,a49b247a9a64abe4,라하나니,라하나니,汎論以斷,[],False
맹자집주,275,1041,或曰 世守也라 非身之所能爲也니 效死勿去라하나니,73680cb545cc99bc,라하나니,라하나니,汎論以斷,[],False
